COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code commune;Code commune;07263;Saint-Laurent-sous-Coiron;CHAR;5
CODGEO;Code commune;Code commune;07264;Saint-Marcel-d'Ardèche;CHAR;5
CODGEO;Code commune;Code commune;07265;Saint-Marcel-lès-Annonay;CHAR;5
CODGEO;Code commune;Code commune;07266;Sainte-Marguerite-Lafigère;CHAR;5
CODGEO;Code commune;Code commune;07267;Saint-Martial;CHAR;5
CODGEO;Code commune;Code commune;07268;Saint-Martin-d'Ardèche;CHAR;5
CODGEO;Code commune;Code commune;07269;Saint-Martin-de-Valamas;CHAR;5
CODGEO;Code commune;Code commune;07270;Saint-Martin-sur-Lavezon;CHAR;5
CODGEO;Code commune;Code commune;07272;Saint-Maurice-d'Ardèche;CHAR;5
CODGEO;Code commune;Code commune;07273;Saint-Maurice-d'Ibie;CHAR;5
CODGEO;Code commune;Code commune;07274;Saint-Maurice-en-Chalencon;CHAR;5
CODGEO;Code commune;Code commune;07275;Saint-Mélany;CHAR;5
CODGEO;Code commune;Code commune;07276;Saint-Michel-d'Aurance;CHAR;5
CODGEO;Code commune;Code commune;07277;Saint-Michel-de-Boulogne;CHAR;5
CODGEO;Code commune;Code commune;07278;Saint-Michel-de-Chabrillanoux;CHAR;5
CODGEO;Code commune;Code commune;07279;Saint-Montan;CHAR;5
CODGEO;Code commune;Code commune;07280;Saint-Paul-le-Jeune;CHAR;5
CODGEO;Code commune;Code commune;07281;Saint-Péray;CHAR;5
CODGEO;Code commune;Code commune;07282;Saint-Pierre-de-Colombier;CHAR;5
CODGEO;Code commune;Code commune;07283;Saint-Pierre-la-Roche;CHAR;5
CODGEO;Code commune;Code commune;07284;Saint-Pierre-Saint-Jean;CHAR;5
CODGEO;Code commune;Code commune;07285;Saint-Pierre-sur-Doux;CHAR;5
CODGEO;Code commune;Code commune;07286;Saint-Pierreville;CHAR;5
CODGEO;Code commune;Code commune;07287;Saint-Pons;CHAR;5
CODGEO;Code commune;Code commune;07288;Saint-Priest;CHAR;5
CODGEO;Code commune;Code commune;07289;Saint-Privat;CHAR;5
CODGEO;Code commune;Code commune;07290;Saint-Prix;CHAR;5
CODGEO;Code commune;Code commune;07291;Saint-Remèze;CHAR;5
CODGEO;Code commune;Code commune;07292;Saint-Romain-d'Ay;CHAR;5
CODGEO;Code commune;Code commune;07293;Saint-Romain-de-Lerps;CHAR;5
CODGEO;Code commune;Code commune;07294;Saint-Sauveur-de-Cruzières;CHAR;5
CODGEO;Code commune;Code commune;07295;Saint-Sauveur-de-Montagut;CHAR;5
CODGEO;Code commune;Code commune;07296;Saint-Sernin;CHAR;5
CODGEO;Code commune;Code commune;07297;Saint-Sylvestre;CHAR;5
CODGEO;Code commune;Code commune;07298;Saint-Symphorien-sous-Chomérac;CHAR;5
CODGEO;Code commune;Code commune;07299;Saint-Symphorien-de-Mahun;CHAR;5
CODGEO;Code commune;Code commune;07300;Saint-Thomé;CHAR;5
CODGEO;Code commune;Code commune;07301;Saint-Victor;CHAR;5
CODGEO;Code commune;Code commune;07302;Saint-Vincent-de-Barrès;CHAR;5
CODGEO;Code commune;Code commune;07303;Saint-Vincent-de-Durfort;CHAR;5
CODGEO;Code commune;Code commune;07304;Salavas;CHAR;5
CODGEO;Code commune;Code commune;07305;Les Salelles;CHAR;5
CODGEO;Code commune;Code commune;07306;Sampzon;CHAR;5
CODGEO;Code commune;Code commune;07307;Sanilhac;CHAR;5
CODGEO;Code commune;Code commune;07308;Sarras;CHAR;5
CODGEO;Code commune;Code commune;07309;Satillieu;CHAR;5
CODGEO;Code commune;Code commune;07310;Savas;CHAR;5
CODGEO;Code commune;Code commune;07311;Sceautres;CHAR;5
CODGEO;Code commune;Code commune;07312;Sécheras;CHAR;5
CODGEO;Code commune;Code commune;07313;Serrières;CHAR;5
CODGEO;Code commune;Code commune;07314;Silhac;CHAR;5
CODGEO;Code commune;Code commune;07315;La Souche;CHAR;5
CODGEO;Code commune;Code commune;07316;Soyons;CHAR;5
CODGEO;Code commune;Code commune;07317;Talencieux;CHAR;5
CODGEO;Code commune;Code commune;07318;Tauriers;CHAR;5
CODGEO;Code commune;Code commune;07319;Le Teil;CHAR;5
CODGEO;Code commune;Code commune;07321;Thorrenc;CHAR;5
CODGEO;Code commune;Code commune;07322;Thueyts;CHAR;5
CODGEO;Code commune;Code commune;07323;Toulaud;CHAR;5
CODGEO;Code commune;Code commune;07324;Tournon-sur-Rhône;CHAR;5
CODGEO;Code commune;Code commune;07325;Ucel;CHAR;5
CODGEO;Code commune;Code commune;07326;Usclades-et-Rieutord;CHAR;5
CODGEO;Code commune;Code commune;07327;Uzer;CHAR;5
CODGEO;Code commune;Code commune;07328;Vagnas;CHAR;5
CODGEO;Code commune;Code commune;07329;Valgorge;CHAR;5
CODGEO;Code commune;Code commune;07330;Vallon-Pont-d'Arc;CHAR;5
CODGEO;Code commune;Code commune;07331;Vals-les-Bains;CHAR;5
CODGEO;Code commune;Code commune;07332;Valvignères;CHAR;5
CODGEO;Code commune;Code commune;07333;Vanosc;CHAR;5
CODGEO;Code commune;Code commune;07334;Les Vans;CHAR;5
CODGEO;Code commune;Code commune;07335;Vaudevant;CHAR;5
CODGEO;Code commune;Code commune;07336;Vernon;CHAR;5
CODGEO;Code commune;Code commune;07337;Vernosc-lès-Annonay;CHAR;5
CODGEO;Code commune;Code commune;07338;Vernoux-en-Vivarais;CHAR;5
CODGEO;Code commune;Code commune;07339;Vesseaux;CHAR;5
CODGEO;Code commune;Code commune;07340;Veyras;CHAR;5
CODGEO;Code commune;Code commune;07341;Villeneuve-de-Berg;CHAR;5
CODGEO;Code commune;Code commune;07342;Villevocance;CHAR;5
CODGEO;Code commune;Code commune;07343;Vinezac;CHAR;5
CODGEO;Code commune;Code commune;07344;Vinzieux;CHAR;5
CODGEO;Code commune;Code commune;07345;Vion;CHAR;5
CODGEO;Code commune;Code commune;07346;Viviers;CHAR;5
CODGEO;Code commune;Code commune;07347;Vocance;CHAR;5
CODGEO;Code commune;Code commune;07348;Vogüé;CHAR;5
CODGEO;Code commune;Code commune;07349;La Voulte-sur-Rhône;CHAR;5
CODGEO;Code commune;Code commune;08001;Acy-Romance;CHAR;5
CODGEO;Code commune;Code commune;08003;Aiglemont;CHAR;5
CODGEO;Code commune;Code commune;08004;Aire;CHAR;5
CODGEO;Code commune;Code commune;08005;Alincourt;CHAR;5
CODGEO;Code commune;Code commune;08006;Alland'Huy-et-Sausseuil;CHAR;5
CODGEO;Code commune;Code commune;08008;Amagne;CHAR;5
CODGEO;Code commune;Code commune;08010;Ambly-Fleury;CHAR;5
CODGEO;Code commune;Code commune;08011;Anchamps;CHAR;5
CODGEO;Code commune;Code commune;08013;Angecourt;CHAR;5
CODGEO;Code commune;Code commune;08014;Annelles;CHAR;5
CODGEO;Code commune;Code commune;08015;Antheny;CHAR;5
CODGEO;Code commune;Code commune;08016;Aouste;CHAR;5
CODGEO;Code commune;Code commune;08017;Apremont;CHAR;5
CODGEO;Code commune;Code commune;08018;Ardeuil-et-Montfauxelles;CHAR;5
CODGEO;Code commune;Code commune;08019;Les Grandes-Armoises;CHAR;5
CODGEO;Code commune;Code commune;08020;Les Petites-Armoises;CHAR;5
CODGEO;Code commune;Code commune;08021;Arnicourt;CHAR;5
CODGEO;Code commune;Code commune;08022;Arreux;CHAR;5
CODGEO;Code commune;Code commune;08023;Artaise-le-Vivier;CHAR;5
CODGEO;Code commune;Code commune;08024;Asfeld;CHAR;5
CODGEO;Code commune;Code commune;08025;Attigny;CHAR;5
CODGEO;Code commune;Code commune;08026;Aubigny-les-Pothées;CHAR;5
CODGEO;Code commune;Code commune;08027;Auboncourt-Vauzelles;CHAR;5
CODGEO;Code commune;Code commune;08028;Aubrives;CHAR;5
CODGEO;Code commune;Code commune;08029;Auflance;CHAR;5
CODGEO;Code commune;Code commune;08030;Auge;CHAR;5
CODGEO;Code commune;Code commune;08031;Aure;CHAR;5
CODGEO;Code commune;Code commune;08032;Aussonce;CHAR;5
CODGEO;Code commune;Code commune;08033;Authe;CHAR;5
CODGEO;Code commune;Code commune;08034;Autrecourt-et-Pourron;CHAR;5
CODGEO;Code commune;Code commune;08035;Autruche;CHAR;5
CODGEO;Code commune;Code commune;08036;Autry;CHAR;5
CODGEO;Code commune;Code commune;08037;Auvillers-les-Forges;CHAR;5
CODGEO;Code commune;Code commune;08038;Avançon;CHAR;5
CODGEO;Code commune;Code commune;08039;Avaux;CHAR;5
CODGEO;Code commune;Code commune;08040;Les Ayvelles;CHAR;5
CODGEO;Code commune;Code commune;08041;Baâlons;CHAR;5
CODGEO;Code commune;Code commune;08043;Balan;CHAR;5
CODGEO;Code commune;Code commune;08044;Balham;CHAR;5
CODGEO;Code commune;Code commune;08045;Ballay;CHAR;5
CODGEO;Code commune;Code commune;08046;Banogne-Recouvrance;CHAR;5
CODGEO;Code commune;Code commune;08047;Barbaise;CHAR;5
CODGEO;Code commune;Code commune;08048;Barby;CHAR;5
CODGEO;Code commune;Code commune;08049;Bar-lès-Buzancy;CHAR;5
CODGEO;Code commune;Code commune;08052;Bayonville;CHAR;5
CODGEO;Code commune;Code commune;08053;Bazeilles;CHAR;5
CODGEO;Code commune;Code commune;08055;Beaumont-en-Argonne;CHAR;5
CODGEO;Code commune;Code commune;08056;Beffu-et-le-Morthomme;CHAR;5
CODGEO;Code commune;Code commune;08057;Belleville-et-Châtillon-sur-Bar;CHAR;5
CODGEO;Code commune;Code commune;08058;Belval;CHAR;5
CODGEO;Code commune;Code commune;08059;Belval-Bois-des-Dames;CHAR;5
CODGEO;Code commune;Code commune;08060;Bergnicourt;CHAR;5
CODGEO;Code commune;Code commune;08061;La Berlière;CHAR;5
CODGEO;Code commune;Code commune;08062;Bertoncourt;CHAR;5
CODGEO;Code commune;Code commune;08063;La Besace;CHAR;5
CODGEO;Code commune;Code commune;08064;Biermes;CHAR;5
CODGEO;Code commune;Code commune;08065;Bièvres;CHAR;5
CODGEO;Code commune;Code commune;08066;Bignicourt;CHAR;5
CODGEO;Code commune;Code commune;08067;Blagny;CHAR;5
CODGEO;Code commune;Code commune;08069;Blanchefosse-et-Bay;CHAR;5
CODGEO;Code commune;Code commune;08070;Blanzy-la-Salonnaise;CHAR;5
CODGEO;Code commune;Code commune;08071;Blombay;CHAR;5
CODGEO;Code commune;Code commune;08073;Bossus-lès-Rumigny;CHAR;5
CODGEO;Code commune;Code commune;08074;Bouconville;CHAR;5
CODGEO;Code commune;Code commune;08075;Boult-aux-Bois;CHAR;5
CODGEO;Code commune;Code commune;08076;Boulzicourt;CHAR;5
CODGEO;Code commune;Code commune;08077;Bourcq;CHAR;5
CODGEO;Code commune;Code commune;08078;Bourg-Fidèle;CHAR;5
CODGEO;Code commune;Code commune;08080;Bouvellemont;CHAR;5
CODGEO;Code commune;Code commune;08081;Bogny-sur-Meuse;CHAR;5
CODGEO;Code commune;Code commune;08082;Brécy-Brières;CHAR;5
CODGEO;Code commune;Code commune;08083;Brévilly;CHAR;5
CODGEO;Code commune;Code commune;08084;Brienne-sur-Aisne;CHAR;5
CODGEO;Code commune;Code commune;08085;Brieulles-sur-Bar;CHAR;5
CODGEO;Code commune;Code commune;08086;Briquenay;CHAR;5
CODGEO;Code commune;Code commune;08087;Brognon;CHAR;5
CODGEO;Code commune;Code commune;08088;Bulson;CHAR;5
CODGEO;Code commune;Code commune;08089;Buzancy;CHAR;5
CODGEO;Code commune;Code commune;08090;Carignan;CHAR;5
CODGEO;Code commune;Code commune;08092;Cauroy;CHAR;5
CODGEO;Code commune;Code commune;08094;Cernion;CHAR;5
CODGEO;Code commune;Code commune;08095;Chagny;CHAR;5
CODGEO;Code commune;Code commune;08096;Chalandry-Elaire;CHAR;5
CODGEO;Code commune;Code commune;08097;Challerange;CHAR;5
CODGEO;Code commune;Code commune;08098;Champigneulle;CHAR;5
CODGEO;Code commune;Code commune;08099;Champigneul-sur-Vence;CHAR;5
CODGEO;Code commune;Code commune;08100;Champlin;CHAR;5
CODGEO;Code commune;Code commune;08101;La Chapelle;CHAR;5
CODGEO;Code commune;Code commune;08102;Chappes;CHAR;5
CODGEO;Code commune;Code commune;08103;Charbogne;CHAR;5
CODGEO;Code commune;Code commune;08104;Chardeny;CHAR;5
CODGEO;Code commune;Code commune;08105;Charleville-Mézières;CHAR;5
CODGEO;Code commune;Code commune;08106;Charnois;CHAR;5
CODGEO;Code commune;Code commune;08107;Château-Porcien;CHAR;5
CODGEO;Code commune;Code commune;08109;Chatel-Chéhéry;CHAR;5
CODGEO;Code commune;Code commune;08110;Le Châtelet-sur-Sormonne;CHAR;5
CODGEO;Code commune;Code commune;08111;Le Châtelet-sur-Retourne;CHAR;5
CODGEO;Code commune;Code commune;08113;Chaumont-Porcien;CHAR;5
CODGEO;Code commune;Code commune;08115;Chémery-Chéhéry;CHAR;5
CODGEO;Code commune;Code commune;08116;Bairon et ses environs;CHAR;5
CODGEO;Code commune;Code commune;08117;Chesnois-Auboncourt;CHAR;5
CODGEO;Code commune;Code commune;08119;Cheveuges;CHAR;5
CODGEO;Code commune;Code commune;08120;Chevières;CHAR;5
CODGEO;Code commune;Code commune;08121;Chilly;CHAR;5
CODGEO;Code commune;Code commune;08122;Chooz;CHAR;5
CODGEO;Code commune;Code commune;08123;Chuffilly-Roche;CHAR;5
CODGEO;Code commune;Code commune;08124;Clavy-Warby;CHAR;5
CODGEO;Code commune;Code commune;08125;Cliron;CHAR;5
CODGEO;Code commune;Code commune;08126;Condé-lès-Herpy;CHAR;5
CODGEO;Code commune;Code commune;08128;Condé-lès-Autry;CHAR;5
CODGEO;Code commune;Code commune;08130;Contreuve;CHAR;5
CODGEO;Code commune;Code commune;08131;Cornay;CHAR;5
CODGEO;Code commune;Code commune;08132;Corny-Machéroménil;CHAR;5
CODGEO;Code commune;Code commune;08133;Coucy;CHAR;5
CODGEO;Code commune;Code commune;08134;Coulommes-et-Marqueny;CHAR;5
CODGEO;Code commune;Code commune;08135;La Croix-aux-Bois;CHAR;5
CODGEO;Code commune;Code commune;08136;Daigny;CHAR;5
CODGEO;Code commune;Code commune;08137;Damouzy;CHAR;5
CODGEO;Code commune;Code commune;08138;Les Deux-Villes;CHAR;5
CODGEO;Code commune;Code commune;08139;Deville;CHAR;5
CODGEO;Code commune;Code commune;08140;Dom-le-Mesnil;CHAR;5
CODGEO;Code commune;Code commune;08141;Dommery;CHAR;5
CODGEO;Code commune;Code commune;08142;Donchery;CHAR;5
CODGEO;Code commune;Code commune;08143;Doumely-Bégny;CHAR;5
CODGEO;Code commune;Code commune;08144;Doux;CHAR;5
CODGEO;Code commune;Code commune;08145;Douzy;CHAR;5
CODGEO;Code commune;Code commune;08146;Draize;CHAR;5
CODGEO;Code commune;Code commune;08147;Dricourt;CHAR;5
CODGEO;Code commune;Code commune;08148;L'Écaille;CHAR;5
CODGEO;Code commune;Code commune;08149;L'Échelle;CHAR;5
CODGEO;Code commune;Code commune;08150;Écly;CHAR;5
CODGEO;Code commune;Code commune;08151;Écordal;CHAR;5
CODGEO;Code commune;Code commune;08153;Escombres-et-le-Chesnois;CHAR;5
CODGEO;Code commune;Code commune;08154;Estrebay;CHAR;5
CODGEO;Code commune;Code commune;08155;Étalle;CHAR;5
CODGEO;Code commune;Code commune;08156;Éteignières;CHAR;5
CODGEO;Code commune;Code commune;08158;Étrépigny;CHAR;5
CODGEO;Code commune;Code commune;08159;Euilly-et-Lombut;CHAR;5
CODGEO;Code commune;Code commune;08160;Évigny;CHAR;5
CODGEO;Code commune;Code commune;08161;Exermont;CHAR;5
CODGEO;Code commune;Code commune;08162;Fagnon;CHAR;5
CODGEO;Code commune;Code commune;08163;Faissault;CHAR;5
CODGEO;Code commune;Code commune;08164;Falaise;CHAR;5
CODGEO;Code commune;Code commune;08165;Faux;CHAR;5
CODGEO;Code commune;Code commune;08166;Fépin;CHAR;5
CODGEO;Code commune;Code commune;08167;La Férée;CHAR;5
CODGEO;Code commune;Code commune;08168;La Ferté-sur-Chiers;CHAR;5
CODGEO;Code commune;Code commune;08169;Flaignes-Havys;CHAR;5
CODGEO;Code commune;Code commune;08170;Fleigneux;CHAR;5
CODGEO;Code commune;Code commune;08171;Fléville;CHAR;5
CODGEO;Code commune;Code commune;08172;Fligny;CHAR;5
CODGEO;Code commune;Code commune;08173;Flize;CHAR;5
CODGEO;Code commune;Code commune;08174;Floing;CHAR;5
CODGEO;Code commune;Code commune;08175;Foisches;CHAR;5
CODGEO;Code commune;Code commune;08176;Fossé;CHAR;5
CODGEO;Code commune;Code commune;08178;Fraillicourt;CHAR;5
CODGEO;Code commune;Code commune;08179;Francheval;CHAR;5
CODGEO;Code commune;Code commune;08180;La Francheville;CHAR;5
CODGEO;Code commune;Code commune;08182;Le Fréty;CHAR;5
CODGEO;Code commune;Code commune;08183;Fromelennes;CHAR;5
CODGEO;Code commune;Code commune;08184;Fromy;CHAR;5
CODGEO;Code commune;Code commune;08185;Fumay;CHAR;5
CODGEO;Code commune;Code commune;08186;Germont;CHAR;5
CODGEO;Code commune;Code commune;08187;Gernelle;CHAR;5
CODGEO;Code commune;Code commune;08188;Gespunsart;CHAR;5
CODGEO;Code commune;Code commune;08189;Girondelle;CHAR;5
CODGEO;Code commune;Code commune;08190;Givet;CHAR;5
CODGEO;Code commune;Code commune;08191;Givonne;CHAR;5
CODGEO;Code commune;Code commune;08192;Givron;CHAR;5
CODGEO;Code commune;Code commune;08193;Givry;CHAR;5
CODGEO;Code commune;Code commune;08194;Glaire;CHAR;5
CODGEO;Code commune;Code commune;08195;Gomont;CHAR;5
CODGEO;Code commune;Code commune;08196;Grandchamp;CHAR;5
CODGEO;Code commune;Code commune;08197;Grandham;CHAR;5
CODGEO;Code commune;Code commune;08198;Grandpré;CHAR;5
CODGEO;Code commune;Code commune;08199;La Grandville;CHAR;5
CODGEO;Code commune;Code commune;08200;Grivy-Loisy;CHAR;5
CODGEO;Code commune;Code commune;08201;Gruyères;CHAR;5
CODGEO;Code commune;Code commune;08202;Gué-d'Hossus;CHAR;5
CODGEO;Code commune;Code commune;08203;Guignicourt-sur-Vence;CHAR;5
CODGEO;Code commune;Code commune;08204;Guincourt;CHAR;5
CODGEO;Code commune;Code commune;08205;Hagnicourt;CHAR;5
CODGEO;Code commune;Code commune;08206;Ham-les-Moines;CHAR;5
CODGEO;Code commune;Code commune;08207;Ham-sur-Meuse;CHAR;5
CODGEO;Code commune;Code commune;08208;Hannappes;CHAR;5
CODGEO;Code commune;Code commune;08209;Hannogne-Saint-Martin;CHAR;5
CODGEO;Code commune;Code commune;08210;Hannogne-Saint-Rémy;CHAR;5
CODGEO;Code commune;Code commune;08211;Haraucourt;CHAR;5
CODGEO;Code commune;Code commune;08212;Harcy;CHAR;5
CODGEO;Code commune;Code commune;08214;Hargnies;CHAR;5
CODGEO;Code commune;Code commune;08215;Harricourt;CHAR;5
CODGEO;Code commune;Code commune;08216;Haudrecy;CHAR;5
CODGEO;Code commune;Code commune;08217;Haulmé;CHAR;5
CODGEO;Code commune;Code commune;08218;Les Hautes-Rivières;CHAR;5
CODGEO;Code commune;Code commune;08219;Hauteville;CHAR;5
CODGEO;Code commune;Code commune;08220;Hauviné;CHAR;5
CODGEO;Code commune;Code commune;08222;Haybes;CHAR;5
CODGEO;Code commune;Code commune;08223;Herbeuval;CHAR;5
CODGEO;Code commune;Code commune;08225;Herpy-l'Arlésienne;CHAR;5
CODGEO;Code commune;Code commune;08226;Hierges;CHAR;5
CODGEO;Code commune;Code commune;08228;La Horgne;CHAR;5
CODGEO;Code commune;Code commune;08229;Houdilcourt;CHAR;5
CODGEO;Code commune;Code commune;08230;Houldizy;CHAR;5
CODGEO;Code commune;Code commune;08232;Illy;CHAR;5
CODGEO;Code commune;Code commune;08233;Imécourt;CHAR;5
CODGEO;Code commune;Code commune;08234;Inaumont;CHAR;5
CODGEO;Code commune;Code commune;08235;Issancourt-et-Rumel;CHAR;5
CODGEO;Code commune;Code commune;08236;Jandun;CHAR;5
CODGEO;Code commune;Code commune;08237;Joigny-sur-Meuse;CHAR;5
CODGEO;Code commune;Code commune;08238;Jonval;CHAR;5
CODGEO;Code commune;Code commune;08239;Juniville;CHAR;5
CODGEO;Code commune;Code commune;08240;Justine-Herbigny;CHAR;5
CODGEO;Code commune;Code commune;08242;Laifour;CHAR;5
CODGEO;Code commune;Code commune;08243;Lalobbe;CHAR;5
CODGEO;Code commune;Code commune;08244;Lametz;CHAR;5
CODGEO;Code commune;Code commune;08245;Lançon;CHAR;5
CODGEO;Code commune;Code commune;08246;Landres-et-Saint-Georges;CHAR;5
CODGEO;Code commune;Code commune;08247;Landrichamps;CHAR;5
CODGEO;Code commune;Code commune;08248;Launois-sur-Vence;CHAR;5
CODGEO;Code commune;Code commune;08249;Laval-Morency;CHAR;5
CODGEO;Code commune;Code commune;08250;Leffincourt;CHAR;5
CODGEO;Code commune;Code commune;08251;Lépron-les-Vallées;CHAR;5
CODGEO;Code commune;Code commune;08252;Létanne;CHAR;5
CODGEO;Code commune;Code commune;08254;Liart;CHAR;5
CODGEO;Code commune;Code commune;08255;Linay;CHAR;5
CODGEO;Code commune;Code commune;08256;Liry;CHAR;5
CODGEO;Code commune;Code commune;08257;Logny-Bogny;CHAR;5
CODGEO;Code commune;Code commune;08259;Longwé;CHAR;5
CODGEO;Code commune;Code commune;08260;Lonny;CHAR;5
CODGEO;Code commune;Code commune;08262;Lucquy;CHAR;5
CODGEO;Code commune;Code commune;08263;Lumes;CHAR;5
CODGEO;Code commune;Code commune;08264;Machault;CHAR;5
CODGEO;Code commune;Code commune;08268;Maisoncelle-et-Villers;CHAR;5
CODGEO;Code commune;Code commune;08269;Malandry;CHAR;5
CODGEO;Code commune;Code commune;08271;Manre;CHAR;5
CODGEO;Code commune;Code commune;08272;Maranwez;CHAR;5
CODGEO;Code commune;Code commune;08273;Marby;CHAR;5
CODGEO;Code commune;Code commune;08274;Marcq;CHAR;5
CODGEO;Code commune;Code commune;08275;Margny;CHAR;5
CODGEO;Code commune;Code commune;08276;Margut;CHAR;5
CODGEO;Code commune;Code commune;08277;Marlemont;CHAR;5
CODGEO;Code commune;Code commune;08278;Marquigny;CHAR;5
CODGEO;Code commune;Code commune;08279;Mars-sous-Bourcq;CHAR;5
CODGEO;Code commune;Code commune;08280;Marvaux-Vieux;CHAR;5
CODGEO;Code commune;Code commune;08281;Matton-et-Clémency;CHAR;5
CODGEO;Code commune;Code commune;08282;Maubert-Fontaine;CHAR;5
CODGEO;Code commune;Code commune;08283;Mazerny;CHAR;5
CODGEO;Code commune;Code commune;08284;Les Mazures;CHAR;5
CODGEO;Code commune;Code commune;08286;Ménil-Annelles;CHAR;5
CODGEO;Code commune;Code commune;08287;Ménil-Lépinois;CHAR;5
CODGEO;Code commune;Code commune;08288;Mesmont;CHAR;5
CODGEO;Code commune;Code commune;08289;Messincourt;CHAR;5
CODGEO;Code commune;Code commune;08291;Mogues;CHAR;5
CODGEO;Code commune;Code commune;08293;Moiry;CHAR;5
CODGEO;Code commune;Code commune;08294;La Moncelle;CHAR;5
CODGEO;Code commune;Code commune;08295;Mondigny;CHAR;5
CODGEO;Code commune;Code commune;08296;Montcheutin;CHAR;5
CODGEO;Code commune;Code commune;08297;Montcornet;CHAR;5
CODGEO;Code commune;Code commune;08298;Montcy-Notre-Dame;CHAR;5
CODGEO;Code commune;Code commune;08300;Le Mont-Dieu;CHAR;5
CODGEO;Code commune;Code commune;08301;Montgon;CHAR;5
CODGEO;Code commune;Code commune;08302;Monthermé;CHAR;5
CODGEO;Code commune;Code commune;08303;Monthois;CHAR;5
CODGEO;Code commune;Code commune;08304;Montigny-sur-Meuse;CHAR;5
